eclipse-jdtcore\src\core\CorrectionEngine.java	191	208	eclipse-jdtcore\src\core\CorrectionEngine.java	222	239	0
eclipse-jdtcore\src\internal\compiler\ast\AssertStatement.java	86	91	eclipse-jdtcore\src\internal\compiler\ast\FieldDeclaration.java	123	126	0
eclipse-jdtcore\src\internal\compiler\ast\AssertStatement.java	86	91	eclipse-jdtcore\src\internal\compiler\ast\LocalDeclaration.java	130	134	0
eclipse-jdtcore\src\internal\compiler\ast\AssertStatement.java	86	91	eclipse-jdtcore\src\internal\compiler\ast\WhileStatement.java	128	133	0
eclipse-jdtcore\src\internal\compiler\ast\Assignment.java	33	42	eclipse-jdtcore\src\internal\compiler\ast\InstanceOfExpression.java	137	148	0
eclipse-jdtcore\src\internal\compiler\ast\Assignment.java	1	16	eclipse-jdtcore\src\internal\compiler\ast\QualifiedThisReference.java	1	14	0
eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	112	117	eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	126	131	0
eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	112	119	eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	124	131	0
eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	112	121	eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	122	131	0
eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	112	123	eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	120	131	0
eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	112	125	eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	118	131	0
eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	112	127	eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	116	131	0
eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	112	129	eclipse-jdtcore\src\internal\compiler\ast\AstNode.java	114	131	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	59	73	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	154	167	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	59	73	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	183	196	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	66	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	363	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	66	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	377	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	66	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	391	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	67	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	78	84	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	67	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	105	111	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	67	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	132	138	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	67	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	161	167	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	67	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	190	196	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	73	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	72	84	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	73	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	99	111	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	73	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	126	138	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	79	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	66	84	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	79	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	93	111	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	60	79	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	120	138	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	62	72	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	359	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	62	72	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	373	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	62	72	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	387	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	62	91	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	116	145	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	62	118	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	89	145	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	66	79	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	167	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	66	79	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	196	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	68	78	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	359	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	68	78	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	373	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	68	78	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	387	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	68	84	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	89	106	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	68	84	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	116	133	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	72	89	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	202	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	72	91	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	174	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	74	84	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	359	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	74	84	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	373	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	74	84	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	387	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	74	84	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	89	100	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	74	84	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	116	127	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	78	84	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	162	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	78	84	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	191	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	86	99	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	356	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	86	99	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	370	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	86	99	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	384	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	89	100	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	101	111	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	89	100	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	128	138	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	89	100	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	157	167	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	89	100	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	186	196	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	89	106	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	95	111	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	89	106	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	122	138	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	93	106	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	167	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	93	106	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	196	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	95	105	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	359	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	95	105	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	373	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	95	105	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	387	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	95	111	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	116	133	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	99	116	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	202	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	99	118	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	174	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	101	111	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	359	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	101	111	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	373	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	101	111	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	387	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	101	111	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	116	127	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	105	111	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	162	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	105	111	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	191	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	113	126	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	356	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	113	126	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	370	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	113	126	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	384	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	116	127	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	128	138	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	116	127	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	157	167	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	116	127	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	186	196	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	116	133	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	122	138	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	120	133	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	167	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	120	133	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	196	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	122	132	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	359	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	122	132	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	373	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	122	132	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	387	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	126	143	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	202	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	126	172	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	202	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	128	138	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	359	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	128	138	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	373	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	128	138	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	387	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	132	138	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	162	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	132	138	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	191	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	143	152	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	150	159	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	143	152	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	179	188	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	150	159	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	172	181	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	161	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	363	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	161	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	377	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	161	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	391	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	162	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	161	167	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	155	162	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	190	196	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	157	167	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	359	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	157	167	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	373	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	157	167	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	387	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	161	167	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	191	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	172	181	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	179	188	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	190	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	363	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	190	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	377	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	190	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	391	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	184	191	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	190	196	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	186	196	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	359	368	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	186	196	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	373	382	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	186	196	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	387	396	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	198	204	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	256	262	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	198	204	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	306	312	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	201	220	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	219	237	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	203	208	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	209	213	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	203	208	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	227	231	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	213	222	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	267	276	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	213	222	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	317	326	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	221	226	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	227	231	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	231	260	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	331	359	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	231	310	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	281	359	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	242	253	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	401	412	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	242	253	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	416	427	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	242	253	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	431	442	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	242	253	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	446	456	0
eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	259	274	eclipse-jdtcore\src\internal\compiler\ast\BinaryExpression.java	273	287	0
