netbeans-javadoc\src\search\SearchThreadJdk12_japan.java	149	262	netbeans-javadoc\src\search\SearchThreadJdk12.java	147	249	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\NewTagDialog.java	262	264	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	252	254	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	274	276	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	289	291	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	338	340	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	350	352	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	362	364	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	374	376	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	386	388	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	397	399	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	181	183	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	189	191	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	197	199	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	208	210	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	216	218	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	225	227	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	233	235	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	263	265	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	275	277	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	287	289	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	299	301	2
netbeans-javadoc\src\comments\NewTagDialog.java	154	156	netbeans-javadoc\src\comments\AutoCommentPanel.java	311	313	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\NewTagDialog.java	233	235	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\NewTagDialog.java	242	244	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\NewTagDialog.java	255	257	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\NewTagDialog.java	262	264	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	252	254	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	274	276	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	289	291	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	338	340	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	350	352	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	362	364	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	374	376	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	386	388	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	397	399	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	181	183	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	189	191	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	197	199	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	208	210	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	216	218	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	225	227	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	233	235	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	263	265	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	275	277	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	287	289	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	299	301	2
netbeans-javadoc\src\comments\NewTagDialog.java	199	201	netbeans-javadoc\src\comments\AutoCommentPanel.java	311	313	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\NewTagDialog.java	242	244	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\NewTagDialog.java	255	257	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\NewTagDialog.java	262	264	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	252	254	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	274	276	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	289	291	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	338	340	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	350	352	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	362	364	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	374	376	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	386	388	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	397	399	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	181	183	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	189	191	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	197	199	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	208	210	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	216	218	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	225	227	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	233	235	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	263	265	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	275	277	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	287	289	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	299	301	2
netbeans-javadoc\src\comments\NewTagDialog.java	233	235	netbeans-javadoc\src\comments\AutoCommentPanel.java	311	313	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\NewTagDialog.java	255	257	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\NewTagDialog.java	262	264	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	252	254	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	274	276	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	289	291	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	338	340	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	350	352	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	362	364	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	374	376	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	386	388	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	397	399	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	181	183	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	189	191	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	197	199	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	208	210	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	216	218	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	225	227	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	233	235	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	263	265	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	275	277	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	287	289	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	299	301	2
netbeans-javadoc\src\comments\NewTagDialog.java	242	244	netbeans-javadoc\src\comments\AutoCommentPanel.java	311	313	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\NewTagDialog.java	262	264	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	252	254	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	274	276	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	289	291	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	338	340	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	350	352	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	362	364	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	374	376	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	386	388	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	397	399	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	181	183	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	189	191	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	197	199	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	208	210	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	216	218	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	225	227	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	233	235	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	263	265	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	275	277	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	287	289	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	299	301	2
netbeans-javadoc\src\comments\NewTagDialog.java	255	257	netbeans-javadoc\src\comments\AutoCommentPanel.java	311	313	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	252	254	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	274	276	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	289	291	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	338	340	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	350	352	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	362	364	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	374	376	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	386	388	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	397	399	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	181	183	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	189	191	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	197	199	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	208	210	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	216	218	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	225	227	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	233	235	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	263	265	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	275	277	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	287	289	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	299	301	2
netbeans-javadoc\src\comments\NewTagDialog.java	262	264	netbeans-javadoc\src\comments\AutoCommentPanel.java	311	313	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	252	254	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	274	276	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	289	291	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	338	340	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	350	352	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	362	364	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	374	376	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	386	388	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\JavaDocEditorPanel.java	397	399	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	181	183	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	189	191	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	197	199	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	208	210	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	216	218	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	225	227	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	233	235	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	263	265	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	275	277	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	287	289	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	238	240	netbeans-javadoc\src\comments\AutoCommentPanel.java	299	301	2
